Store ID,Store Location,Daily_Sales,Date Recorded
106,Bangalore,65301.0,2039-05-04
102,Kolkata,78707.0,2039-05-05
103,Delhi,75114.0,2039-05-06
107,Delhi,51366.0,2039-05-07
102,Bangalore,50745.0,2039-05-08
106,Mumbai,73082.0,2039-05-09
105,Kolkata,85270.0,2039-05-10
101,Mumbai,41353.0,2039-05-11
104,Bangalore,55080.0,2039-05-12
102,Bangalore,48788.0,2039-05-13
104,Mumbai,64969.0,2039-05-14
101,,85171.0,2039-05-15
102,Bangalore,35659.0,2039-05-16
108,Bangalore,63921.0,2039-05-17
106,Kolkata,34161.0,2039-05-18
102,Mumbai,45503.0,2039-05-19
106,Kolkata,57003.0,2039-05-20
109,Delhi,80488.0,2039-05-21
107,Delhi,54982.0,2039-05-22
109,,33478.0,2039-05-23
105,Kolkata,58620.0,2039-05-24
107,Mumbai,79428.0,2039-05-25
107,Chennai,85910.0,2039-05-26
103,,82632.0,2039-05-27
107,Mumbai,65129.0,2039-05-28
101,Delhi,57172.0,2039-05-29
109,Bangalore,84520.0,2039-05-30
106,Delhi,40160.0,2039-05-31
105,Delhi,87804.0,2039-06-01
107,Kolkata,65214.0,2039-06-02
105,Delhi,41931.0,2039-06-03
105,Kolkata,61170.0,2039-06-04
107,Bangalore,61190.0,2039-06-05
107,Bangalore,88926.0,2039-06-06
103,Chennai,37601.0,2039-06-07
103,Bangalore,67819.0,2039-06-08
103,Delhi,33517.0,2039-06-09
106,Delhi,34802.0,2039-06-10
106,Kolkata,75158.0,2039-06-11
103,Mumbai,48759.0,2039-06-12
103,Delhi,37850.0,2039-06-13
108,,36744.0,2039-06-14
108,,52773.0,2039-06-15
107,Mumbai,78185.0,2039-06-16
104,Delhi,36248.0,2039-06-17
104,Chennai,80123.0,2039-06-18
103,Kolkata,78196.0,2039-06-19
105,Delhi,37136.0,2039-06-20
103,Delhi,72285.0,2039-06-21
108,Kolkata,87496.0,2039-06-22
107,,41800.0,2039-06-23
103,Kolkata,83112.0,2039-06-24
109,Mumbai,82238.0,2039-06-25
105,Bangalore,43417.0,2039-06-26
109,Chennai,55305.0,2039-06-27
107,Delhi,66735.0,2039-06-28
107,Mumbai,75129.0,2039-06-29
106,Mumbai,67719.0,2039-06-30
102,Bangalore,34002.0,2039-07-01
109,Bangalore,32332.0,2039-07-02
106,Kolkata,56149.0,2039-07-03
108,Kolkata,74228.0,2039-07-04
101,,34375.0,2039-07-05
105,Kolkata,59458.0,2039-07-06
101,Mumbai,63453.0,2039-07-07
108,Mumbai,50272.0,2039-07-08
108,Bangalore,88923.0,2039-07-09
101,Delhi,47352.0,2039-07-10
109,,86472.0,2039-07-11
102,Delhi,32033.0,2039-07-12
109,Mumbai,69843.0,2039-07-13
101,Bangalore,51645.0,2039-07-14
109,Bangalore,55343.0,2039-07-15
104,Chennai,77415.0,2039-07-16
109,Bangalore,30645.0,2039-07-17
107,Mumbai,61775.0,2039-07-18
106,Mumbai,,2039-07-19
105,,38112.0,2039-07-20
109,Mumbai,39271.0,2039-07-21
102,Mumbai,69204.0,2039-07-22
102,Bangalore,55212.0,2039-07-23
109,Delhi,75285.0,2039-07-24
103,Bangalore,40292.0,2039-07-25
108,Chennai,53481.0,2039-07-26
109,Kolkata,71060.0,2039-07-27
108,Chennai,68354.0,2039-07-28
104,Delhi,58493.0,2039-07-29
101,Bangalore,59475.0,2039-07-30
104,Delhi,30868.0,2039-07-31
109,Delhi,77370.0,2039-08-01
102,Bangalore,68682.0,2039-08-02
103,Mumbai,38213.0,2039-08-03
108,Chennai,89969.0,2039-08-04
106,Chennai,52739.0,2039-08-05
108,Kolkata,31903.0,2039-08-06
107,Kolkata,65344.0,2039-08-07
105,Delhi,77491.0,2039-08-08
109,Mumbai,66877.0,2039-08-09
104,Mumbai,50998.0,2039-08-10
106,Mumbai,87166.0,2039-08-11
102,Delhi,82445.0,2039-08-12
102,Delhi,48319.0,2039-08-13
102,Bangalore,63383.0,2039-08-14
107,Chennai,51441.0,2039-08-15
102,Chennai,40642.0,2039-08-16
102,Bangalore,41776.0,2039-08-17
109,Bangalore,54862.0,2039-08-18
107,Bangalore,61103.0,2039-08-19
103,Chennai,41510.0,2039-08-20
103,Delhi,64691.0,2039-08-21
107,Chennai,43402.0,2039-08-22
105,Bangalore,36455.0,2039-08-23
106,Delhi,70372.0,2039-08-24
108,Delhi,70920.0,2039-08-25
109,Delhi,32773.0,2039-08-26
101,Bangalore,73050.0,2039-08-27
103,Kolkata,84345.0,2039-08-28
107,Mumbai,57377.0,2039-08-29
106,Mumbai,88336.0,2039-08-30
107,,39776.0,2039-08-31
108,Mumbai,81055.0,2039-09-01
106,Delhi,88219.0,2039-09-02
103,Mumbai,62059.0,2039-09-03
102,Chennai,59405.0,2039-09-04
107,Chennai,89229.0,2039-09-05
101,Bangalore,30143.0,2039-09-06
103,,86648.0,2039-09-07
104,Chennai,81408.0,2039-09-08
101,Delhi,55698.0,2039-09-09
105,Chennai,47083.0,2039-09-10
103,Delhi,75169.0,2039-09-11
102,Chennai,52702.0,2039-09-12
103,Mumbai,63038.0,2039-09-13
108,Chennai,71022.0,2039-09-14
106,Mumbai,31007.0,2039-09-15
107,Kolkata,57419.0,2039-09-16
106,Mumbai,76483.0,2039-09-17
106,Chennai,73232.0,2039-09-18
103,Mumbai,40174.0,2039-09-19
108,,60880.0,2039-09-20
107,Kolkata,37203.0,2039-09-21
107,Mumbai,89772.0,2039-09-22
106,,66492.0,2039-09-23
105,Mumbai,58989.0,2039-09-24
108,Chennai,57331.0,2039-09-25
105,Chennai,74694.0,2039-09-26
109,Delhi,52983.0,2039-09-27
109,,88636.0,2039-09-28
101,Mumbai,85639.0,2039-09-29
106,Delhi,59735.0,2039-09-30
107,Kolkata,70685.0,2039-10-01
103,Chennai,50893.0,2039-10-02
107,Delhi,45739.0,2039-10-03
107,Delhi,59917.0,2039-10-04
102,Chennai,84552.0,2039-10-05
107,Delhi,50704.0,2039-10-06
101,,60152.0,2039-10-07
105,Chennai,88521.0,2039-10-08
109,Mumbai,77383.0,2039-10-09
107,Mumbai,68240.0,2039-10-10
107,Bangalore,37206.0,2039-10-11
102,Mumbai,53256.0,2039-10-12
108,Kolkata,54307.0,2039-10-13
103,,34716.0,2039-10-14
108,Bangalore,86270.0,2039-10-15
103,Bangalore,65388.0,2039-10-16
107,Mumbai,48920.0,2039-10-17
102,Chennai,67871.0,2039-10-18
104,Chennai,72928.0,2039-10-19
106,Chennai,53464.0,2039-10-20
109,Delhi,68085.0,2039-10-21
105,Kolkata,43587.0,2039-10-22
109,Mumbai,31195.0,2039-10-23
105,Chennai,55083.0,2039-10-24
108,Kolkata,79556.0,2039-10-25
101,Chennai,80446.0,2039-10-26
107,Mumbai,52438.0,2039-10-27
104,Chennai,50009.0,2039-10-28
105,Delhi,70636.0,2039-10-29
106,Kolkata,65587.0,2039-10-30
105,Delhi,51143.0,2039-10-31
101,Mumbai,84897.0,2039-11-01
109,Delhi,43696.0,2039-11-02
102,Kolkata,37564.0,2039-11-03
109,Bangalore,33637.0,2039-11-04
102,Chennai,64641.0,2039-11-05
109,Chennai,47790.0,2039-11-06
106,Kolkata,58159.0,2039-11-07
109,Delhi,35514.0,2039-11-08
106,Chennai,64345.0,2039-11-09
106,Bangalore,86924.0,2039-11-10
102,Delhi,51763.0,2039-11-11
108,Mumbai,42568.0,2039-11-12
103,Mumbai,58003.0,2039-11-13
107,Delhi,35311.0,2039-11-14
105,Mumbai,71596.0,2039-11-15
103,Delhi,68315.0,2039-11-16
101,Bangalore,47191.0,2039-11-17
108,Mumbai,81547.0,2039-11-18
103,Mumbai,50908.0,2039-11-19
102,,31415.0,2039-11-20
101,Bangalore,70276.0,2039-11-21
104,Mumbai,77650.0,2039-11-22
108,Bangalore,48833.0,2039-11-23
103,Mumbai,45406.0,2039-11-24
101,Delhi,59336.0,2039-11-25
104,Delhi,59421.0,2039-11-26
109,,66264.0,2039-11-27
101,Chennai,41780.0,2039-11-28
102,Kolkata,69871.0,2039-11-29
109,,42221.0,2039-11-30
102,,51116.0,2039-12-01
103,Chennai,69790.0,2039-12-02
107,Chennai,70263.0,2039-12-03
103,Mumbai,44422.0,2039-12-04
109,Delhi,71474.0,2039-12-05
106,Bangalore,51483.0,2039-12-06
103,Bangalore,70100.0,2039-12-07
109,,82446.0,2039-12-08
101,Bangalore,82060.0,2039-12-09
103,Chennai,35416.0,2039-12-10
101,Bangalore,45251.0,2039-12-11
102,Delhi,57074.0,2039-12-12
108,Bangalore,88710.0,2039-12-13
107,Bangalore,87684.0,2039-12-14
102,Bangalore,76540.0,2039-12-15
102,Bangalore,42164.0,2039-12-16
109,Delhi,88904.0,2039-12-17
106,Bangalore,84822.0,2039-12-18
105,Chennai,32468.0,2039-12-19
106,Bangalore,81580.0,2039-12-20
109,Bangalore,82840.0,2039-12-21
107,Delhi,85300.0,2039-12-22
109,Delhi,73655.0,2039-12-23
104,Mumbai,32027.0,2039-12-24
102,Bangalore,53555.0,2039-12-25
108,Bangalore,41944.0,2039-12-26
104,Kolkata,30315.0,2039-12-27
109,Delhi,44133.0,2039-12-28
104,Delhi,66757.0,2039-12-29
108,Bangalore,88445.0,2039-12-30
109,Bangalore,63298.0,2039-12-31
109,Bangalore,54268.0,2040-01-01
104,Kolkata,73362.0,2040-01-02
101,Kolkata,81011.0,2040-01-03
103,Delhi,34757.0,2040-01-04
109,,70640.0,2040-01-05
104,Delhi,78266.0,2040-01-06
105,Chennai,59967.0,2040-01-07
107,Chennai,55795.0,2040-01-08
105,Chennai,58798.0,2040-01-09
104,Mumbai,72726.0,2040-01-10
102,Mumbai,63835.0,2040-01-11
102,Bangalore,61461.0,2040-01-12
104,Delhi,63495.0,2040-01-13
109,Delhi,46627.0,2040-01-14
108,Bangalore,56361.0,2040-01-15
103,Bangalore,30711.0,2040-01-16
109,Chennai,41085.0,2040-01-17
105,Delhi,57726.0,2040-01-18
103,Kolkata,37924.0,2040-01-19
105,Delhi,45549.0,2040-01-20
104,Kolkata,88852.0,2040-01-21
108,Bangalore,38462.0,2040-01-22
105,Bangalore,72757.0,2040-01-23
108,Kolkata,32560.0,2040-01-24
109,Mumbai,51523.0,2040-01-25
104,Delhi,49944.0,2040-01-26
107,Bangalore,83155.0,2040-01-27
102,Mumbai,32177.0,2040-01-28
106,Bangalore,79989.0,2040-01-29
108,Mumbai,50098.0,2040-01-30
107,Kolkata,65846.0,2040-01-31
107,Chennai,57475.0,2040-02-01
108,Delhi,72736.0,2040-02-02
107,Kolkata,62447.0,2040-02-03
105,Mumbai,51416.0,2040-02-04
107,Mumbai,44120.0,2040-02-05
103,Mumbai,80802.0,2040-02-06
105,Chennai,32948.0,2040-02-07
107,Bangalore,32520.0,2040-02-08
109,Chennai,37269.0,2040-02-09
102,Delhi,56961.0,2040-02-10
104,,43336.0,2040-02-11
107,Chennai,86749.0,2040-02-12
101,Mumbai,75198.0,2040-02-13
102,Chennai,44020.0,2040-02-14
109,Bangalore,57280.0,2040-02-15
107,Delhi,88516.0,2040-02-16
107,Delhi,73478.0,2040-02-17
106,Delhi,46746.0,2040-02-18
103,Kolkata,87993.0,2040-02-19
103,Bangalore,32256.0,2040-02-20
102,Mumbai,70120.0,2040-02-21
106,Delhi,57712.0,2040-02-22
104,Bangalore,42836.0,2040-02-23
105,Bangalore,55711.0,2040-02-24
103,Chennai,34358.0,2040-02-25
106,,41339.0,2040-02-26
103,Bangalore,62039.0,2040-02-27
108,Bangalore,84449.0,2040-02-28
109,Mumbai,51245.0,2040-02-29
104,Kolkata,77251.0,2040-03-01
109,Delhi,47259.0,2040-03-02
107,Mumbai,85107.0,2040-03-03
103,Chennai,37129.0,2040-03-04
107,Delhi,83003.0,2040-03-05
101,Mumbai,78789.0,2040-03-06
103,Chennai,72112.0,2040-03-07
106,Delhi,70573.0,2040-03-08
104,Mumbai,85808.0,2040-03-09
107,Bangalore,81074.0,2040-03-10
103,Bangalore,71588.0,2040-03-11
101,Delhi,41211.0,2040-03-12
109,,60197.0,2040-03-13
106,Delhi,45628.0,2040-03-14
108,Chennai,56300.0,2040-03-15
103,Delhi,75708.0,2040-03-16
108,Bangalore,77092.0,2040-03-17
102,Delhi,47512.0,2040-03-18
104,Delhi,50945.0,2040-03-19
103,Delhi,71723.0,2040-03-20
101,Bangalore,63787.0,2040-03-21
107,Bangalore,51408.0,2040-03-22
102,Delhi,78408.0,2040-03-23
104,,86726.0,2040-03-24
109,Mumbai,50311.0,2040-03-25
106,Bangalore,65609.0,2040-03-26
108,Mumbai,41139.0,2040-03-27
102,Bangalore,68245.0,2040-03-28
107,Kolkata,71634.0,2040-03-29
106,Bangalore,80160.0,2040-03-30
109,Mumbai,47610.0,2040-03-31
107,Mumbai,80787.0,2040-04-01
101,Kolkata,58952.0,2040-04-02
108,Delhi,43568.0,2040-04-03
103,Mumbai,86413.0,2040-04-04
102,Delhi,54899.0,2040-04-05
103,Mumbai,73798.0,2040-04-06
106,Delhi,42002.0,2040-04-07
103,Kolkata,37529.0,2040-04-08
105,Chennai,48069.0,2040-04-09
106,Bangalore,78478.0,2040-04-10
108,Mumbai,33712.0,2040-04-11
107,Bangalore,69826.0,2040-04-12
108,Bangalore,87885.0,2040-04-13
103,Bangalore,49328.0,2040-04-14
104,Delhi,47711.0,2040-04-15
106,,35906.0,2040-04-16
107,Bangalore,87982.0,2040-04-17
109,,59107.0,2040-04-18
101,Delhi,81412.0,2040-04-19
108,Mumbai,47813.0,2040-04-20
108,Delhi,39153.0,2040-04-21
106,Kolkata,76213.0,2040-04-22
104,Mumbai,61679.0,2040-04-23
103,Kolkata,59588.0,2040-04-24
103,Kolkata,78096.0,2040-04-25
106,Chennai,82114.0,2040-04-26
108,Chennai,53770.0,2040-04-27
107,Chennai,48852.0,2040-04-28
101,Chennai,77422.0,2040-04-29
106,Mumbai,49612.0,2040-04-30
107,Chennai,60907.0,2040-05-01
107,Kolkata,60171.0,2040-05-02
109,Mumbai,87472.0,2040-05-03
105,,83551.0,2040-05-04
101,Delhi,45448.0,2040-05-05
102,Mumbai,33966.0,2040-05-06
104,Delhi,71876.0,2040-05-07
105,Delhi,84433.0,2040-05-08
109,Kolkata,51401.0,2040-05-09
101,,51539.0,2040-05-10
103,Kolkata,64018.0,2040-05-11
105,,89542.0,2040-05-12
103,Mumbai,34688.0,2040-05-13
104,Delhi,50457.0,2040-05-14
103,Bangalore,66555.0,2040-05-15
104,Kolkata,71899.0,2040-05-16
101,Delhi,61379.0,2040-05-17
108,,40470.0,2040-05-18
104,Chennai,68426.0,2040-05-19
107,,39193.0,2040-05-20
102,Mumbai,82924.0,2040-05-21
102,Bangalore,64980.0,2040-05-22
106,Kolkata,69635.0,2040-05-23
102,Kolkata,69731.0,2040-05-24
106,Mumbai,88954.0,2040-05-25
102,,88971.0,2040-05-26
104,Kolkata,52077.0,2040-05-27
107,Delhi,74097.0,2040-05-28
108,Delhi,66759.0,2040-05-29
103,Bangalore,39295.0,2040-05-30
109,Bangalore,81339.0,2040-05-31
102,Chennai,44735.0,2040-06-01
108,Delhi,77011.0,2040-06-02
108,Chennai,75185.0,2040-06-03
104,Chennai,33032.0,2040-06-04
101,Mumbai,73773.0,2040-06-05
101,Bangalore,89837.0,2040-06-06
102,Mumbai,66671.0,2040-06-07
109,Delhi,87372.0,2040-06-08
102,Bangalore,75019.0,2040-06-09
102,,59897.0,2040-06-10
106,Mumbai,55836.0,2040-06-11
107,Mumbai,66438.0,2040-06-12
107,Mumbai,84879.0,2040-06-13
109,Mumbai,51278.0,2040-06-14
106,Bangalore,51902.0,2040-06-15
108,Chennai,81488.0,2040-06-16
106,Delhi,66091.0,2040-06-17
102,,37120.0,2040-06-18
101,Delhi,37859.0,2040-06-19
105,Kolkata,62867.0,2040-06-20
109,Kolkata,60611.0,2040-06-21
108,Bangalore,66424.0,2040-06-22
104,Delhi,75477.0,2040-06-23
105,Bangalore,36786.0,2040-06-24
105,Chennai,63461.0,2040-06-25
106,Kolkata,51185.0,2040-06-26
103,Bangalore,70977.0,2040-06-27
105,Bangalore,61190.0,2040-06-28
102,Kolkata,33709.0,2040-06-29
101,,49154.0,2040-06-30
101,Chennai,80182.0,2040-07-01
107,Kolkata,50859.0,2040-07-02
102,Bangalore,77611.0,2040-07-03
104,Chennai,34209.0,2040-07-04
105,Chennai,53379.0,2040-07-05
107,Chennai,44846.0,2040-07-06
102,Mumbai,48003.0,2040-07-07
106,Bangalore,55426.0,2040-07-08
101,Bangalore,72856.0,2040-07-09
107,Mumbai,55551.0,2040-07-10
109,Mumbai,48900.0,2040-07-11
105,Kolkata,42380.0,2040-07-12
105,Bangalore,39707.0,2040-07-13
104,Delhi,54379.0,2040-07-14
103,Kolkata,80277.0,2040-07-15
109,Kolkata,55068.0,2040-07-16
105,Bangalore,36906.0,2040-07-17
108,Mumbai,45895.0,2040-07-18
109,,84756.0,2040-07-19
105,Kolkata,49420.0,2040-07-20
109,Mumbai,81678.0,2040-07-21
102,Delhi,45212.0,2040-07-22
109,Bangalore,44323.0,2040-07-23
104,Chennai,62934.0,2040-07-24
106,Delhi,83341.0,2040-07-25
106,Bangalore,37348.0,2040-07-26
106,Bangalore,30575.0,2040-07-27
102,Kolkata,69939.0,2040-07-28
107,Bangalore,87949.0,2040-07-29
106,Bangalore,45748.0,2040-07-30
101,,33343.0,2040-07-31
102,Mumbai,80970.0,2040-08-01
107,Mumbai,72115.0,2040-08-02
101,Kolkata,55391.0,2040-08-03
101,Mumbai,52407.0,2040-08-04
101,Kolkata,89984.0,2040-08-05
108,Delhi,72495.0,2040-08-06
104,Delhi,73693.0,2040-08-07
104,,70747.0,2040-08-08
102,Bangalore,39154.0,2040-08-09
101,Chennai,51555.0,2040-08-10
109,Mumbai,56623.0,2040-08-11
107,Delhi,68177.0,2040-08-12
104,Kolkata,67309.0,2040-08-13
106,Mumbai,85532.0,2040-08-14
102,Bangalore,50244.0,2040-08-15
107,Delhi,80666.0,2040-08-16
102,Mumbai,57927.0,2040-08-17
108,Kolkata,31067.0,2040-08-18
108,Kolkata,47265.0,2040-08-19
101,Chennai,36909.0,2040-08-20
108,Chennai,51416.0,2040-08-21
102,Bangalore,44236.0,2040-08-22
106,Bangalore,85654.0,2040-08-23
101,Chennai,61365.0,2040-08-24
105,Mumbai,82791.0,2040-08-25
107,Mumbai,56125.0,2040-08-26
101,,40929.0,2040-08-27
102,Delhi,83709.0,2040-08-28
107,Delhi,71060.0,2040-08-29
106,Bangalore,61411.0,2040-08-30
103,Chennai,45319.0,2040-08-31
102,Bangalore,82684.0,2040-09-01
104,Mumbai,65584.0,2040-09-02
103,,36411.0,2040-09-03
107,Chennai,61602.0,2040-09-04
108,Kolkata,78489.0,2040-09-05
102,Delhi,79559.0,2040-09-06
107,Mumbai,37204.0,2040-09-07
108,Mumbai,48899.0,2040-09-08
106,Delhi,54517.0,2040-09-09
106,Delhi,64507.0,2040-09-10
101,Mumbai,34052.0,2040-09-11
104,Bangalore,79410.0,2040-09-12
101,Chennai,87852.0,2040-09-13
104,Kolkata,68554.0,2040-09-14
102,Delhi,42013.0,2040-09-15
105,Bangalore,75364.0,2040-09-16
109,Delhi,82835.0,2040-09-17
103,Bangalore,67488.0,2040-09-18
108,Bangalore,77213.0,2040-09-19
103,Bangalore,66494.0,2040-09-20
106,Kolkata,30678.0,2040-09-21
104,Kolkata,88627.0,2040-09-22
108,Chennai,60352.0,2040-09-23
106,Kolkata,75797.0,2040-09-24
108,Chennai,39098.0,2040-09-25
101,Kolkata,38459.0,2040-09-26
106,Bangalore,68894.0,2040-09-27
101,Bangalore,57679.0,2040-09-28
101,Chennai,62666.0,2040-09-29
108,Delhi,43227.0,2040-09-30
107,Chennai,34906.0,2040-10-01
103,,37898.0,2040-10-02
106,Chennai,80352.0,2040-10-03
109,Delhi,77207.0,2040-10-04
107,Mumbai,84507.0,2040-10-05
103,Kolkata,63884.0,2040-10-06
106,,36344.0,2040-10-07
104,Mumbai,85082.0,2040-10-08
103,Kolkata,71858.0,2040-10-09
109,Kolkata,57366.0,2040-10-10
102,Delhi,75980.0,2040-10-11
101,Kolkata,76846.0,2040-10-12
102,Mumbai,40836.0,2040-10-13
107,Bangalore,47442.0,2040-10-14
101,Bangalore,86436.0,2040-10-15
106,Chennai,79839.0,2040-10-16
107,Chennai,84729.0,2040-10-17
109,Bangalore,84742.0,2040-10-18
108,Kolkata,70920.0,2040-10-19
106,Kolkata,86215.0,2040-10-20
103,Kolkata,71747.0,2040-10-21
108,Bangalore,42686.0,2040-10-22
107,Delhi,73604.0,2040-10-23
103,Bangalore,40356.0,2040-10-24
109,Kolkata,71163.0,2040-10-25
102,Delhi,57793.0,2040-10-26
103,,32491.0,2040-10-27
102,Kolkata,51206.0,2040-10-28
101,Chennai,89382.0,2040-10-29
104,Chennai,43928.0,2040-10-30
105,Bangalore,69772.0,2040-10-31
106,Chennai,41560.0,2040-11-01
105,Bangalore,37011.0,2040-11-02
101,Kolkata,52084.0,2040-11-03
103,Chennai,74518.0,2040-11-04
101,Kolkata,58633.0,2040-11-05
105,Kolkata,34862.0,2040-11-06
105,Delhi,68118.0,2040-11-07
106,Delhi,88570.0,2040-11-08
108,Kolkata,42682.0,2040-11-09
101,Mumbai,75303.0,2040-11-10
104,Bangalore,41703.0,2040-11-11
101,Bangalore,88257.0,2040-11-12
109,Delhi,72379.0,2040-11-13
107,Delhi,45096.0,2040-11-14
107,Kolkata,44106.0,2040-11-15
105,Chennai,30355.0,2040-11-16
107,Bangalore,82624.0,2040-11-17
102,,38432.0,2040-11-18
104,Delhi,45700.0,2040-11-19
107,Mumbai,89254.0,2040-11-20
103,Kolkata,89620.0,2040-11-21
102,Kolkata,86862.0,2040-11-22
102,Bangalore,55196.0,2040-11-23
101,,61650.0,2040-11-24
105,,76618.0,2040-11-25
106,Delhi,47238.0,2040-11-26
106,Delhi,74703.0,2040-11-27
109,Kolkata,89658.0,2040-11-28
104,Mumbai,57776.0,2040-11-29
101,Delhi,85515.0,2040-11-30
106,Kolkata,36704.0,2040-12-01
105,Bangalore,50008.0,2040-12-02
106,Bangalore,45379.0,2040-12-03
103,Delhi,84598.0,2040-12-04
102,Chennai,72020.0,2040-12-05
106,Bangalore,38573.0,2040-12-06
101,Mumbai,52415.0,2040-12-07
107,Mumbai,52566.0,2040-12-08
107,Bangalore,31132.0,2040-12-09
107,,81628.0,2040-12-10
101,,82287.0,2040-12-11
104,Mumbai,78302.0,2040-12-12
107,Chennai,73798.0,2040-12-13
109,Kolkata,64847.0,2040-12-14
105,Kolkata,30944.0,2040-12-15
102,Bangalore,35840.0,2040-12-16
107,Delhi,83114.0,2040-12-17
101,Kolkata,69442.0,2040-12-18
107,Delhi,73489.0,2040-12-19
106,Delhi,75261.0,2040-12-20
107,Chennai,74278.0,2040-12-21
103,,63602.0,2040-12-22
103,Mumbai,50134.0,2040-12-23
107,Chennai,34184.0,2040-12-24
102,Mumbai,57963.0,2040-12-25
101,Kolkata,37178.0,2040-12-26
109,Bangalore,35168.0,2040-12-27
109,Mumbai,62654.0,2040-12-28
107,Mumbai,34991.0,2040-12-29
107,Bangalore,38146.0,2040-12-30
103,Delhi,76652.0,2040-12-31
102,Delhi,35290.0,2041-01-01
107,Chennai,83390.0,2041-01-02
109,Bangalore,87550.0,2041-01-03
101,Chennai,54549.0,2041-01-04
104,Delhi,82686.0,2041-01-05
106,Chennai,44844.0,2041-01-06
107,Bangalore,81204.0,2041-01-07
107,Delhi,58882.0,2041-01-08
102,Bangalore,70919.0,2041-01-09
104,Delhi,30028.0,2041-01-10
105,Kolkata,88557.0,2041-01-11
101,Chennai,87531.0,2041-01-12
101,Bangalore,48244.0,2041-01-13
103,Delhi,37934.0,2041-01-14
103,Mumbai,59845.0,2041-01-15
108,Bangalore,65340.0,2041-01-16
109,Chennai,78049.0,2041-01-17
101,Delhi,70819.0,2041-01-18
102,Delhi,85280.0,2041-01-19
102,Mumbai,50398.0,2041-01-20
104,Bangalore,60061.0,2041-01-21
102,Delhi,83404.0,2041-01-22
107,Bangalore,32127.0,2041-01-23
109,Mumbai,40083.0,2041-01-24
107,Bangalore,49091.0,2041-01-25
106,Mumbai,39933.0,2041-01-26
101,Chennai,45877.0,2041-01-27
109,Delhi,64581.0,2041-01-28
105,Delhi,42519.0,2041-01-29
105,Bangalore,37816.0,2041-01-30
106,Mumbai,38351.0,2041-01-31
109,Mumbai,87687.0,2041-02-01
108,Kolkata,45648.0,2041-02-02
108,Kolkata,87548.0,2041-02-03
108,Mumbai,74002.0,2041-02-04
101,Kolkata,57461.0,2041-02-05
101,Bangalore,71264.0,2041-02-06
108,Mumbai,74901.0,2041-02-07
105,,71359.0,2041-02-08
109,Kolkata,74480.0,2041-02-09
102,,69017.0,2041-02-10
109,Delhi,45441.0,2041-02-11
108,Delhi,69253.0,2041-02-12
109,Bangalore,39177.0,2041-02-13
104,Chennai,64573.0,2041-02-14
101,Delhi,51431.0,2041-02-15
101,Kolkata,51924.0,2041-02-16
105,Bangalore,64864.0,2041-02-17
102,Bangalore,42493.0,2041-02-18
108,Chennai,35337.0,2041-02-19
105,Chennai,46035.0,2041-02-20
105,Delhi,80611.0,2041-02-21
102,,53318.0,2041-02-22
107,Mumbai,72305.0,2041-02-23
108,Delhi,71190.0,2041-02-24
101,Kolkata,33782.0,2041-02-25
102,,43798.0,2041-02-26
104,Kolkata,49884.0,2041-02-27
105,Kolkata,39074.0,2041-02-28
102,Chennai,57349.0,2041-03-01
101,,56907.0,2041-03-02
109,Delhi,51989.0,2041-03-03
101,Kolkata,69187.0,2041-03-04
104,Chennai,38624.0,2041-03-05
102,Delhi,88552.0,2041-03-06
104,Bangalore,37889.0,2041-03-07
108,Bangalore,57256.0,2041-03-08
108,Chennai,40455.0,2041-03-09
109,Delhi,77200.0,2041-03-10
105,Kolkata,41194.0,2041-03-11
107,Delhi,51622.0,2041-03-12
103,Bangalore,56988.0,2041-03-13
104,Kolkata,80969.0,2041-03-14
109,Bangalore,37570.0,2041-03-15
101,Mumbai,51487.0,2041-03-16
102,Delhi,30617.0,2041-03-17
105,Chennai,75452.0,2041-03-18
103,,89849.0,2041-03-19
102,,71277.0,2041-03-20
101,Chennai,77485.0,2041-03-21
103,Delhi,36285.0,2041-03-22
101,Mumbai,63224.0,2041-03-23
101,Delhi,30500.0,2041-03-24
101,Mumbai,87226.0,2041-03-25
108,Mumbai,58994.0,2041-03-26
103,Mumbai,81467.0,2041-03-27
101,Chennai,66642.0,2041-03-28
107,Mumbai,53014.0,2041-03-29
103,Chennai,34973.0,2041-03-30
108,,34774.0,2041-03-31
104,Chennai,45519.0,2041-04-01
104,Kolkata,77117.0,2041-04-02
105,Kolkata,80155.0,2041-04-03
106,Mumbai,86000.0,2041-04-04
107,Delhi,50580.0,2041-04-05
104,Delhi,53099.0,2041-04-06
108,Mumbai,80218.0,2041-04-07
106,Chennai,76390.0,2041-04-08
101,,67484.0,2041-04-09
101,,72588.0,2041-04-10
109,Delhi,78855.0,2041-04-11
106,,43302.0,2041-04-12
108,Mumbai,85760.0,2041-04-13
107,Kolkata,33234.0,2041-04-14
106,Delhi,36494.0,2041-04-15
104,Delhi,89625.0,2041-04-16
107,Mumbai,44239.0,2041-04-17
109,Kolkata,34498.0,2041-04-18
107,Mumbai,89742.0,2041-04-19
101,Delhi,74198.0,2041-04-20
109,,35267.0,2041-04-21
104,,85323.0,2041-04-22
103,Delhi,42546.0,2041-04-23
104,Chennai,54479.0,2041-04-24
104,Mumbai,66437.0,2041-04-25
102,Mumbai,83867.0,2041-04-26
101,Bangalore,39657.0,2041-04-27
101,Bangalore,52453.0,2041-04-28
108,Bangalore,64729.0,2041-04-29
102,Bangalore,76708.0,2041-04-30
